2026-06-18 11:02:09,199 | INFO | package: mysql.connector.plugins
2026-06-18 13:33:44,276 | INFO | 1 change detected
2026-06-18 13:33:44,628 | INFO | 1 change detected
2026-06-18 13:33:44,980 | INFO | 1 change detected
2026-06-18 13:33:45,337 | INFO | 1 change detected
2026-06-18 13:33:45,689 | INFO | 1 change detected
2026-06-18 13:33:46,054 | INFO | 1 change detected
2026-06-18 13:33:46,410 | INFO | 1 change detected
2026-06-18 13:33:46,765 | INFO | 1 change detected
2026-06-18 13:33:47,122 | INFO | 1 change detected
2026-06-18 13:33:47,474 | INFO | 1 change detected
2026-06-18 13:33:47,827 | INFO | 1 change detected
2026-06-18 13:33:48,189 | INFO | 1 change detected
2026-06-18 13:33:48,554 | INFO | 1 change detected
2026-06-18 13:33:48,906 | INFO | 1 change detected
2026-06-18 13:33:49,270 | INFO | 1 change detected
2026-06-18 13:33:49,636 | INFO | 1 change detected
2026-06-18 13:33:49,987 | INFO | 1 change detected
2026-06-18 13:33:50,355 | INFO | 1 change detected
2026-06-18 13:33:50,720 | INFO | 1 change detected
2026-06-18 13:33:51,071 | INFO | 1 change detected
2026-06-18 13:33:51,437 | INFO | 1 change detected
2026-06-18 13:33:51,804 | INFO | 1 change detected
2026-06-18 13:33:52,155 | INFO | 1 change detected
2026-06-18 13:33:52,508 | INFO | 1 change detected
2026-06-18 13:33:52,873 | INFO | 1 change detected
2026-06-18 13:33:53,239 | INFO | 1 change detected
2026-06-18 13:33:53,603 | INFO | 1 change detected
2026-06-18 13:33:53,970 | INFO | 1 change detected
2026-06-18 13:33:54,322 | INFO | 1 change detected
2026-06-18 13:33:54,677 | INFO | 1 change detected
2026-06-18 13:33:55,037 | INFO | 1 change detected
2026-06-18 13:33:55,390 | INFO | 1 change detected
2026-06-18 13:33:55,742 | INFO | 1 change detected
2026-06-18 13:33:56,094 | INFO | 1 change detected
2026-06-18 13:33:56,446 | INFO | 1 change detected
2026-06-18 13:33:56,798 | INFO | 1 change detected
2026-06-18 13:33:57,149 | INFO | 1 change detected
2026-06-18 13:33:57,501 | INFO | 1 change detected
2026-06-18 13:33:57,865 | INFO | 1 change detected
2026-06-18 13:33:58,225 | INFO | 1 change detected
2026-06-18 13:33:58,593 | INFO | 1 change detected
2026-06-18 13:33:58,957 | INFO | 1 change detected
2026-06-18 13:33:59,314 | INFO | 1 change detected
2026-06-18 13:33:59,676 | INFO | 1 change detected
2026-06-18 13:34:00,041 | INFO | 1 change detected
2026-06-18 13:34:00,407 | INFO | 1 change detected
2026-06-18 13:34:00,760 | INFO | 1 change detected
2026-06-18 13:34:01,113 | INFO | 1 change detected
2026-06-18 13:34:01,465 | INFO | 1 change detected
2026-06-18 13:34:01,828 | INFO | 1 change detected
2026-06-18 13:34:02,192 | INFO | 1 change detected
2026-06-18 13:34:02,554 | INFO | 1 change detected
2026-06-18 13:34:02,908 | INFO | 1 change detected
2026-06-18 13:34:03,275 | INFO | 1 change detected
2026-06-18 13:34:03,644 | INFO | 1 change detected
2026-06-18 13:34:04,007 | INFO | 1 change detected
2026-06-18 13:34:04,372 | INFO | 1 change detected
2026-06-18 13:34:04,724 | INFO | 1 change detected
2026-06-18 13:34:05,090 | INFO | 1 change detected
2026-06-18 13:34:05,447 | INFO | 1 change detected
2026-06-18 13:34:05,799 | INFO | 1 change detected
2026-06-18 13:34:06,164 | INFO | 1 change detected
2026-06-18 13:34:06,530 | INFO | 1 change detected
2026-06-18 13:34:06,897 | INFO | 1 change detected
2026-06-18 13:34:07,249 | INFO | 1 change detected
2026-06-18 13:34:07,601 | INFO | 1 change detected
2026-06-18 13:34:07,967 | INFO | 1 change detected
2026-06-18 13:34:08,330 | INFO | 1 change detected
2026-06-18 13:34:08,694 | INFO | 1 change detected
2026-06-18 13:34:09,057 | INFO | 1 change detected
2026-06-18 13:34:09,424 | INFO | 1 change detected
2026-06-18 13:34:09,788 | INFO | 1 change detected
2026-06-18 13:34:10,149 | INFO | 1 change detected
2026-06-18 13:34:10,514 | INFO | 1 change detected
2026-06-18 13:34:10,865 | INFO | 1 change detected
2026-06-18 13:34:11,232 | INFO | 1 change detected
2026-06-18 13:34:11,584 | INFO | 1 change detected
2026-06-18 13:34:11,950 | INFO | 1 change detected
2026-06-18 13:34:12,311 | INFO | 1 change detected
2026-06-18 13:34:12,663 | INFO | 1 change detected
2026-06-18 13:34:13,030 | INFO | 1 change detected
2026-06-18 13:34:13,382 | INFO | 1 change detected
2026-06-18 13:34:13,734 | INFO | 1 change detected
2026-06-18 13:34:14,092 | INFO | 1 change detected
2026-06-18 13:34:14,457 | INFO | 1 change detected
2026-06-18 13:34:14,822 | INFO | 1 change detected
2026-06-18 13:34:15,187 | INFO | 1 change detected
2026-06-18 13:34:15,553 | INFO | 1 change detected
2026-06-18 13:34:15,919 | INFO | 1 change detected
2026-06-18 13:34:16,287 | INFO | 1 change detected
2026-06-18 13:34:16,650 | INFO | 1 change detected
2026-06-18 13:34:17,015 | INFO | 1 change detected
2026-06-18 13:34:17,391 | INFO | 1 change detected
2026-06-18 13:34:17,746 | INFO | 1 change detected
2026-06-18 13:34:18,104 | INFO | 1 change detected
2026-06-18 13:34:18,465 | INFO | 1 change detected
2026-06-18 13:34:18,826 | INFO | 1 change detected
2026-06-18 13:34:19,191 | INFO | 1 change detected
2026-06-18 13:34:19,555 | INFO | 1 change detected
2026-06-18 13:34:19,920 | INFO | 1 change detected
2026-06-18 13:34:20,287 | INFO | 1 change detected
2026-06-18 13:34:20,651 | INFO | 1 change detected
2026-06-18 13:34:21,017 | INFO | 1 change detected
2026-06-18 13:34:21,381 | INFO | 1 change detected
2026-06-18 13:34:21,738 | INFO | 1 change detected
2026-06-18 13:34:22,090 | INFO | 1 change detected
2026-06-18 13:34:22,446 | INFO | 1 change detected
2026-06-18 13:34:22,809 | INFO | 1 change detected
2026-06-18 13:34:23,175 | INFO | 1 change detected
2026-06-18 13:34:23,527 | INFO | 1 change detected
2026-06-18 13:34:23,879 | INFO | 1 change detected
2026-06-18 13:34:24,231 | INFO | 1 change detected
2026-06-18 13:34:24,583 | INFO | 1 change detected
2026-06-18 13:34:24,944 | INFO | 1 change detected
2026-06-18 13:34:25,296 | INFO | 1 change detected
2026-06-18 13:34:25,665 | INFO | 1 change detected
2026-06-18 13:34:26,031 | INFO | 1 change detected
2026-06-18 13:34:26,396 | INFO | 1 change detected
2026-06-18 13:34:26,763 | INFO | 1 change detected
2026-06-18 13:34:27,129 | INFO | 1 change detected
2026-06-18 13:34:27,480 | INFO | 1 change detected
2026-06-18 13:34:27,847 | INFO | 1 change detected
2026-06-18 13:34:28,209 | INFO | 1 change detected
2026-06-18 13:34:28,574 | INFO | 1 change detected
2026-06-18 13:34:28,940 | INFO | 1 change detected
2026-06-18 13:34:29,304 | INFO | 1 change detected
2026-06-18 13:34:29,667 | INFO | 1 change detected
2026-06-18 13:34:30,021 | INFO | 1 change detected
2026-06-18 13:34:30,386 | INFO | 1 change detected
2026-06-18 13:34:30,753 | INFO | 1 change detected
2026-06-18 13:34:31,114 | INFO | 1 change detected
2026-06-18 13:34:31,477 | INFO | 1 change detected
2026-06-18 13:34:31,828 | INFO | 1 change detected
2026-06-18 13:34:32,195 | INFO | 1 change detected
2026-06-18 13:34:32,548 | INFO | 1 change detected
2026-06-18 13:34:32,914 | INFO | 1 change detected
2026-06-18 13:34:33,279 | INFO | 1 change detected
2026-06-18 13:34:33,646 | INFO | 1 change detected
2026-06-18 13:34:34,013 | INFO | 1 change detected
2026-06-18 13:34:34,365 | INFO | 1 change detected
2026-06-18 13:34:34,718 | INFO | 1 change detected
2026-06-18 13:34:35,084 | INFO | 1 change detected
2026-06-18 13:34:35,443 | INFO | 1 change detected
2026-06-18 13:34:35,810 | INFO | 1 change detected
2026-06-18 13:34:36,177 | INFO | 1 change detected
2026-06-18 13:34:36,530 | INFO | 1 change detected
2026-06-18 13:34:36,883 | INFO | 1 change detected
2026-06-18 13:34:37,235 | INFO | 1 change detected
2026-06-18 13:34:37,599 | INFO | 1 change detected
2026-06-18 13:34:37,965 | INFO | 1 change detected
2026-06-18 13:34:38,328 | INFO | 1 change detected
2026-06-18 13:34:38,694 | INFO | 1 change detected
2026-06-18 13:34:39,059 | INFO | 1 change detected
2026-06-18 13:34:39,424 | INFO | 1 change detected
2026-06-18 13:34:39,788 | INFO | 1 change detected
2026-06-18 13:34:40,155 | INFO | 1 change detected
2026-06-18 13:34:40,520 | INFO | 1 change detected
2026-06-18 13:34:40,886 | INFO | 1 change detected
2026-06-18 13:34:41,252 | INFO | 1 change detected
2026-06-18 13:34:41,618 | INFO | 1 change detected
2026-06-18 13:34:41,984 | INFO | 1 change detected
2026-06-18 13:34:42,337 | INFO | 1 change detected
2026-06-18 13:34:42,706 | INFO | 1 change detected
2026-06-18 13:34:43,070 | INFO | 1 change detected
2026-06-18 13:34:43,424 | INFO | 1 change detected
2026-06-18 13:34:43,787 | INFO | 1 change detected
2026-06-18 13:34:44,153 | INFO | 1 change detected
2026-06-18 13:34:44,520 | INFO | 1 change detected
2026-06-18 13:34:44,886 | INFO | 1 change detected
2026-06-18 13:34:45,238 | INFO | 1 change detected
2026-06-18 13:34:45,607 | INFO | 1 change detected
2026-06-18 13:34:45,967 | INFO | 1 change detected
2026-06-18 13:34:46,319 | INFO | 1 change detected
2026-06-18 13:34:46,670 | INFO | 1 change detected
2026-06-18 13:34:47,036 | INFO | 1 change detected
2026-06-18 13:34:47,389 | INFO | 1 change detected
2026-06-18 13:34:47,754 | INFO | 1 change detected
2026-06-18 13:34:48,116 | INFO | 1 change detected
2026-06-18 13:34:48,478 | INFO | 1 change detected
2026-06-18 13:34:48,830 | INFO | 1 change detected
2026-06-18 13:34:49,196 | INFO | 1 change detected
2026-06-18 13:34:49,561 | INFO | 1 change detected
2026-06-18 13:34:49,915 | INFO | 1 change detected
2026-06-18 13:34:50,280 | INFO | 1 change detected
2026-06-18 13:34:50,646 | INFO | 1 change detected
2026-06-18 13:34:51,013 | INFO | 1 change detected
2026-06-18 13:34:51,378 | INFO | 1 change detected
2026-06-18 13:34:51,729 | INFO | 1 change detected
2026-06-18 13:34:52,081 | INFO | 1 change detected
2026-06-18 13:34:52,447 | INFO | 1 change detected
2026-06-18 13:34:52,812 | INFO | 1 change detected
2026-06-18 13:34:53,184 | INFO | 1 change detected
2026-06-18 13:34:53,542 | INFO | 1 change detected
2026-06-18 13:34:53,894 | INFO | 1 change detected
2026-06-18 13:34:54,247 | INFO | 1 change detected
2026-06-18 13:34:54,612 | INFO | 1 change detected
2026-06-18 13:34:54,964 | INFO | 1 change detected
2026-06-18 13:34:55,328 | INFO | 1 change detected
2026-06-18 13:34:55,680 | INFO | 1 change detected
2026-06-18 13:34:56,035 | INFO | 1 change detected
2026-06-18 13:34:56,398 | INFO | 1 change detected
2026-06-18 13:34:56,758 | INFO | 1 change detected
2026-06-18 13:34:57,115 | INFO | 1 change detected
2026-06-18 13:34:57,476 | INFO | 1 change detected
2026-06-18 13:34:57,842 | INFO | 1 change detected
2026-06-18 13:34:58,206 | INFO | 1 change detected
2026-06-18 13:34:58,567 | INFO | 1 change detected
2026-06-18 13:34:58,919 | INFO | 1 change detected
2026-06-18 13:34:59,273 | INFO | 1 change detected
2026-06-18 13:34:59,641 | INFO | 1 change detected
2026-06-18 13:35:00,020 | INFO | 1 change detected
2026-06-18 13:35:00,372 | INFO | 1 change detected
2026-06-18 13:35:00,733 | INFO | 1 change detected
2026-06-18 13:35:01,099 | INFO | 1 change detected
2026-06-18 13:35:01,452 | INFO | 1 change detected
2026-06-18 13:35:01,819 | INFO | 1 change detected
2026-06-18 13:35:02,171 | INFO | 1 change detected
2026-06-18 13:35:02,523 | INFO | 1 change detected
2026-06-18 13:35:02,887 | INFO | 1 change detected
2026-06-18 13:35:03,253 | INFO | 1 change detected
2026-06-18 13:35:03,632 | INFO | 1 change detected
2026-06-18 13:35:03,986 | INFO | 1 change detected
2026-06-18 13:35:04,337 | INFO | 1 change detected
2026-06-18 13:35:04,701 | INFO | 1 change detected
2026-06-18 13:35:05,065 | INFO | 1 change detected
2026-06-18 13:35:05,417 | INFO | 1 change detected
2026-06-18 13:35:05,768 | INFO | 1 change detected
2026-06-18 13:35:06,119 | INFO | 1 change detected
2026-06-18 13:35:06,471 | INFO | 1 change detected
2026-06-18 13:35:06,823 | INFO | 1 change detected
2026-06-18 13:35:07,189 | INFO | 1 change detected
2026-06-18 13:35:07,559 | INFO | 1 change detected
2026-06-18 13:35:07,919 | INFO | 1 change detected
2026-06-18 13:35:08,281 | INFO | 1 change detected
2026-06-18 13:35:08,647 | INFO | 1 change detected
2026-06-18 13:35:09,010 | INFO | 1 change detected
2026-06-18 13:35:09,375 | INFO | 1 change detected
2026-06-18 13:35:09,740 | INFO | 1 change detected
2026-06-18 13:35:10,107 | INFO | 1 change detected
2026-06-18 13:35:10,472 | INFO | 1 change detected
2026-06-18 13:35:10,835 | INFO | 1 change detected
2026-06-18 13:35:11,197 | INFO | 1 change detected
2026-06-18 13:35:11,562 | INFO | 1 change detected
2026-06-18 13:35:11,928 | INFO | 1 change detected
2026-06-18 13:35:12,294 | INFO | 1 change detected
2026-06-18 13:35:12,659 | INFO | 1 change detected
2026-06-18 13:35:13,023 | INFO | 1 change detected
2026-06-18 13:35:13,386 | INFO | 1 change detected
2026-06-18 13:35:13,752 | INFO | 1 change detected
2026-06-18 13:35:14,117 | INFO | 1 change detected
2026-06-18 13:35:14,483 | INFO | 1 change detected
2026-06-18 13:35:14,848 | INFO | 1 change detected
2026-06-18 13:35:15,200 | INFO | 1 change detected
2026-06-18 13:35:15,560 | INFO | 1 change detected
2026-06-18 13:35:15,913 | INFO | 1 change detected
2026-06-18 13:35:16,280 | INFO | 1 change detected
2026-06-18 13:35:16,632 | INFO | 1 change detected
2026-06-18 13:35:16,999 | INFO | 1 change detected
2026-06-18 13:35:17,363 | INFO | 1 change detected
2026-06-18 13:35:17,729 | INFO | 1 change detected
2026-06-18 13:35:18,096 | INFO | 1 change detected
2026-06-18 13:35:18,458 | INFO | 1 change detected
2026-06-18 13:35:18,824 | INFO | 1 change detected
2026-06-18 13:35:19,188 | INFO | 1 change detected
2026-06-18 13:35:19,551 | INFO | 1 change detected
2026-06-18 13:35:19,918 | INFO | 1 change detected
2026-06-18 13:35:20,284 | INFO | 1 change detected
2026-06-18 13:35:20,648 | INFO | 1 change detected
2026-06-18 13:35:21,015 | INFO | 1 change detected
2026-06-18 13:35:21,367 | INFO | 1 change detected
2026-06-18 13:35:21,730 | INFO | 1 change detected
2026-06-18 13:35:22,096 | INFO | 1 change detected
2026-06-18 13:35:22,464 | INFO | 1 change detected
2026-06-18 13:35:22,830 | INFO | 1 change detected
2026-06-18 13:35:23,194 | INFO | 1 change detected
2026-06-18 13:35:23,559 | INFO | 1 change detected
2026-06-18 13:35:23,925 | INFO | 1 change detected
2026-06-18 13:35:24,291 | INFO | 1 change detected
2026-06-18 13:35:24,643 | INFO | 1 change detected
2026-06-18 13:35:25,004 | INFO | 1 change detected
2026-06-18 13:35:25,366 | INFO | 1 change detected
2026-06-18 13:35:25,731 | INFO | 1 change detected
2026-06-18 13:35:26,095 | INFO | 1 change detected
2026-06-18 13:35:26,448 | INFO | 1 change detected
2026-06-18 13:35:26,800 | INFO | 1 change detected
2026-06-18 13:35:27,161 | INFO | 1 change detected
2026-06-18 13:35:27,528 | INFO | 1 change detected
2026-06-18 13:35:27,894 | INFO | 1 change detected
2026-06-18 13:35:28,255 | INFO | 1 change detected
2026-06-18 13:35:28,620 | INFO | 1 change detected
2026-06-18 13:35:28,987 | INFO | 1 change detected
2026-06-18 13:35:29,352 | INFO | 1 change detected
2026-06-18 13:35:29,719 | INFO | 1 change detected
2026-06-18 13:35:30,072 | INFO | 1 change detected
2026-06-18 13:35:30,439 | INFO | 1 change detected
2026-06-18 13:35:30,805 | INFO | 1 change detected
2026-06-18 13:35:31,172 | INFO | 1 change detected
2026-06-18 13:35:31,538 | INFO | 1 change detected
2026-06-18 13:35:31,893 | INFO | 1 change detected
2026-06-18 13:35:32,257 | INFO | 1 change detected
2026-06-18 13:35:32,623 | INFO | 1 change detected
2026-06-18 13:35:32,975 | INFO | 1 change detected
2026-06-18 13:35:33,341 | INFO | 1 change detected
2026-06-18 13:35:33,706 | INFO | 1 change detected
2026-06-18 13:35:34,070 | INFO | 1 change detected
2026-06-18 13:35:34,436 | INFO | 1 change detected
2026-06-18 13:35:34,788 | INFO | 1 change detected
2026-06-18 13:35:35,140 | INFO | 1 change detected
2026-06-18 13:35:35,491 | INFO | 1 change detected
2026-06-18 13:35:35,857 | INFO | 1 change detected
2026-06-18 13:35:36,223 | INFO | 1 change detected
2026-06-18 13:35:36,588 | INFO | 1 change detected
2026-06-18 13:35:36,941 | INFO | 1 change detected
2026-06-18 13:35:37,308 | INFO | 1 change detected
2026-06-18 13:35:37,661 | INFO | 1 change detected
2026-06-18 13:35:38,027 | INFO | 1 change detected
2026-06-18 13:35:38,389 | INFO | 1 change detected
2026-06-18 13:35:38,753 | INFO | 1 change detected
2026-06-18 13:35:39,116 | INFO | 1 change detected
2026-06-18 13:35:39,483 | INFO | 1 change detected
2026-06-18 13:35:39,849 | INFO | 1 change detected
2026-06-18 13:35:40,216 | INFO | 1 change detected
2026-06-18 13:35:40,581 | INFO | 1 change detected
2026-06-18 13:35:40,948 | INFO | 1 change detected
2026-06-18 13:35:41,312 | INFO | 1 change detected
2026-06-18 13:35:41,672 | INFO | 1 change detected
2026-06-18 13:35:42,035 | INFO | 1 change detected
2026-06-18 13:35:42,402 | INFO | 1 change detected
2026-06-18 13:35:42,766 | INFO | 1 change detected
2026-06-18 13:35:43,134 | INFO | 1 change detected
2026-06-18 13:35:43,500 | INFO | 1 change detected
2026-06-18 13:35:43,852 | INFO | 1 change detected
2026-06-18 13:35:44,219 | INFO | 1 change detected
2026-06-18 13:35:44,586 | INFO | 1 change detected
2026-06-18 13:35:44,948 | INFO | 1 change detected
2026-06-18 13:35:45,300 | INFO | 1 change detected
2026-06-18 13:35:45,653 | INFO | 1 change detected
2026-06-18 13:35:46,019 | INFO | 1 change detected
2026-06-18 13:35:46,384 | INFO | 1 change detected
2026-06-18 13:35:46,741 | INFO | 1 change detected
2026-06-18 13:35:47,100 | INFO | 1 change detected
2026-06-18 13:35:47,465 | INFO | 1 change detected
2026-06-18 13:35:47,830 | INFO | 1 change detected
2026-06-18 13:35:48,182 | INFO | 1 change detected
2026-06-18 13:35:48,545 | INFO | 1 change detected
2026-06-18 13:35:48,900 | INFO | 1 change detected
2026-06-18 13:35:49,265 | INFO | 1 change detected
2026-06-18 13:35:49,629 | INFO | 1 change detected
2026-06-18 13:35:49,980 | INFO | 1 change detected
2026-06-18 13:35:50,332 | INFO | 1 change detected
2026-06-18 13:35:50,695 | INFO | 1 change detected
2026-06-18 13:35:51,046 | INFO | 1 change detected
2026-06-18 13:35:51,412 | INFO | 1 change detected
2026-06-18 13:35:51,779 | INFO | 1 change detected
2026-06-18 13:35:52,143 | INFO | 1 change detected
2026-06-18 13:35:52,509 | INFO | 1 change detected
2026-06-18 13:35:52,874 | INFO | 1 change detected
2026-06-18 13:35:53,236 | INFO | 1 change detected
2026-06-18 13:35:53,594 | INFO | 1 change detected
2026-06-18 13:35:53,959 | INFO | 1 change detected
2026-06-18 13:35:54,311 | INFO | 1 change detected
2026-06-18 13:35:54,662 | INFO | 1 change detected
2026-06-18 13:35:55,018 | INFO | 1 change detected
2026-06-18 13:35:55,375 | INFO | 1 change detected
2026-06-18 13:35:55,736 | INFO | 1 change detected
2026-06-18 13:35:56,101 | INFO | 1 change detected
2026-06-18 13:35:56,469 | INFO | 1 change detected
2026-06-18 13:35:56,831 | INFO | 1 change detected
2026-06-18 13:35:57,212 | INFO | 1 change detected
2026-06-18 13:35:57,579 | INFO | 1 change detected
2026-06-18 13:35:57,945 | INFO | 1 change detected
2026-06-18 13:35:58,308 | INFO | 1 change detected
2026-06-18 13:35:58,673 | INFO | 1 change detected
2026-06-18 13:35:59,024 | INFO | 1 change detected
2026-06-18 13:35:59,399 | INFO | 1 change detected
2026-06-18 13:35:59,755 | INFO | 1 change detected
2026-06-18 13:36:00,121 | INFO | 1 change detected
2026-06-18 13:36:00,488 | INFO | 1 change detected
2026-06-18 13:36:00,855 | INFO | 1 change detected
2026-06-18 13:36:01,230 | INFO | 1 change detected
2026-06-18 13:36:01,585 | INFO | 1 change detected
2026-06-18 13:36:01,950 | INFO | 1 change detected
2026-06-18 13:36:02,318 | INFO | 1 change detected
2026-06-18 13:36:02,685 | INFO | 1 change detected
2026-06-18 13:36:03,050 | INFO | 1 change detected
2026-06-18 13:36:03,402 | INFO | 1 change detected
2026-06-18 13:36:03,764 | INFO | 1 change detected
2026-06-18 13:36:04,129 | INFO | 1 change detected
2026-06-18 13:36:04,496 | INFO | 1 change detected
2026-06-18 13:36:04,864 | INFO | 1 change detected
2026-06-18 13:36:05,216 | INFO | 1 change detected
2026-06-18 13:36:05,570 | INFO | 1 change detected
2026-06-18 13:36:05,932 | INFO | 1 change detected
2026-06-18 13:36:06,297 | INFO | 1 change detected
2026-06-18 13:36:06,652 | INFO | 1 change detected
2026-06-18 13:36:07,003 | INFO | 1 change detected
2026-06-18 13:36:07,370 | INFO | 1 change detected
2026-06-18 13:36:07,742 | INFO | 1 change detected
2026-06-18 13:36:08,102 | INFO | 1 change detected
2026-06-18 13:36:08,461 | INFO | 1 change detected
2026-06-18 13:36:08,813 | INFO | 1 change detected
2026-06-18 13:36:09,178 | INFO | 1 change detected
2026-06-18 13:36:09,545 | INFO | 1 change detected
2026-06-18 13:36:09,912 | INFO | 1 change detected
2026-06-18 13:36:10,276 | INFO | 1 change detected
2026-06-18 13:36:10,642 | INFO | 1 change detected
2026-06-18 13:36:10,994 | INFO | 1 change detected
2026-06-18 13:36:11,359 | INFO | 1 change detected
2026-06-18 13:36:11,725 | INFO | 1 change detected
2026-06-18 13:36:12,089 | INFO | 1 change detected
2026-06-18 13:36:12,452 | INFO | 1 change detected
2026-06-18 13:36:12,819 | INFO | 1 change detected
2026-06-18 13:36:13,184 | INFO | 1 change detected
2026-06-18 13:36:13,550 | INFO | 1 change detected
2026-06-18 13:36:13,917 | INFO | 1 change detected
2026-06-18 13:36:14,278 | INFO | 1 change detected
2026-06-18 13:36:14,645 | INFO | 1 change detected
2026-06-18 13:36:15,014 | INFO | 1 change detected
2026-06-18 13:36:15,379 | INFO | 1 change detected
2026-06-18 13:36:15,744 | INFO | 1 change detected
2026-06-18 13:36:16,127 | INFO | 1 change detected
2026-06-18 13:36:16,492 | INFO | 1 change detected
2026-06-18 13:36:16,843 | INFO | 1 change detected
2026-06-18 13:36:17,210 | INFO | 1 change detected
2026-06-18 13:36:17,575 | INFO | 1 change detected
2026-06-18 13:36:17,927 | INFO | 1 change detected
2026-06-18 13:36:18,278 | INFO | 1 change detected
2026-06-18 13:36:18,641 | INFO | 1 change detected
2026-06-18 13:36:18,993 | INFO | 1 change detected
2026-06-18 13:36:19,359 | INFO | 1 change detected
2026-06-18 13:36:19,723 | INFO | 1 change detected
2026-06-18 13:36:20,089 | INFO | 1 change detected
2026-06-18 13:36:20,456 | INFO | 1 change detected
2026-06-18 13:36:20,817 | INFO | 1 change detected
2026-06-18 13:36:21,183 | INFO | 1 change detected
2026-06-18 13:36:21,535 | INFO | 1 change detected
2026-06-18 13:36:21,899 | INFO | 1 change detected
2026-06-18 13:36:22,263 | INFO | 1 change detected
2026-06-18 13:36:22,630 | INFO | 1 change detected
2026-06-18 13:36:22,997 | INFO | 1 change detected
2026-06-18 13:36:23,364 | INFO | 1 change detected
2026-06-18 13:36:23,734 | INFO | 1 change detected
2026-06-18 13:36:24,098 | INFO | 1 change detected
2026-06-18 13:36:24,450 | INFO | 1 change detected
2026-06-18 13:36:24,815 | INFO | 1 change detected
2026-06-18 13:36:25,167 | INFO | 1 change detected
2026-06-18 13:36:25,521 | INFO | 1 change detected
2026-06-18 13:36:25,887 | INFO | 1 change detected
2026-06-18 13:36:26,240 | INFO | 1 change detected
2026-06-18 13:36:26,613 | INFO | 1 change detected
2026-06-18 13:36:26,970 | INFO | 1 change detected
2026-06-18 13:36:27,322 | INFO | 1 change detected
2026-06-18 13:36:27,688 | INFO | 1 change detected
2026-06-18 13:36:28,039 | INFO | 1 change detected
2026-06-18 13:36:28,400 | INFO | 1 change detected
2026-06-18 13:36:28,767 | INFO | 1 change detected
2026-06-18 13:36:29,130 | INFO | 1 change detected
2026-06-18 13:36:29,496 | INFO | 1 change detected
2026-06-18 13:36:29,851 | INFO | 1 change detected
2026-06-18 13:36:30,202 | INFO | 1 change detected
2026-06-18 13:36:30,568 | INFO | 1 change detected
2026-06-18 13:36:30,933 | INFO | 1 change detected
2026-06-18 13:36:31,299 | INFO | 1 change detected
2026-06-18 13:36:31,652 | INFO | 1 change detected
2026-06-18 13:36:32,004 | INFO | 1 change detected
2026-06-18 13:36:32,370 | INFO | 1 change detected
2026-06-18 13:36:32,727 | INFO | 1 change detected
2026-06-18 13:36:33,091 | INFO | 1 change detected
2026-06-18 13:36:33,458 | INFO | 1 change detected
2026-06-18 13:36:33,811 | INFO | 1 change detected
2026-06-18 13:36:34,177 | INFO | 1 change detected
2026-06-18 13:36:34,528 | INFO | 1 change detected
2026-06-18 13:36:34,880 | INFO | 1 change detected
2026-06-18 13:36:35,245 | INFO | 1 change detected
2026-06-18 13:36:35,610 | INFO | 1 change detected
2026-06-18 13:36:35,962 | INFO | 1 change detected
2026-06-18 13:36:36,327 | INFO | 1 change detected
2026-06-18 13:36:36,693 | INFO | 1 change detected
2026-06-18 13:36:37,047 | INFO | 1 change detected
2026-06-18 13:36:37,410 | INFO | 1 change detected
2026-06-18 13:36:37,776 | INFO | 1 change detected
2026-06-18 13:36:38,144 | INFO | 1 change detected
2026-06-18 13:36:38,505 | INFO | 1 change detected
2026-06-18 13:36:38,872 | INFO | 1 change detected
2026-06-18 13:36:39,236 | INFO | 1 change detected
2026-06-18 13:36:39,600 | INFO | 1 change detected
2026-06-18 13:36:39,965 | INFO | 1 change detected
2026-06-18 13:36:40,331 | INFO | 1 change detected
2026-06-18 13:36:40,694 | INFO | 1 change detected
2026-06-18 13:36:41,058 | INFO | 1 change detected
2026-06-18 13:36:41,415 | INFO | 1 change detected
2026-06-18 13:36:41,773 | INFO | 1 change detected
2026-06-18 13:36:42,125 | INFO | 1 change detected
2026-06-18 13:36:42,477 | INFO | 1 change detected
2026-06-18 13:36:42,832 | INFO | 1 change detected
2026-06-18 13:36:43,216 | INFO | 1 change detected
2026-06-18 13:36:43,580 | INFO | 1 change detected
2026-06-18 13:36:43,948 | INFO | 1 change detected
2026-06-18 13:36:44,315 | INFO | 1 change detected
2026-06-18 13:36:44,681 | INFO | 1 change detected
2026-06-18 13:36:45,034 | INFO | 1 change detected
2026-06-18 13:36:45,401 | INFO | 1 change detected
2026-06-18 13:36:45,765 | INFO | 1 change detected
2026-06-18 13:36:46,131 | INFO | 1 change detected
2026-06-18 13:36:46,498 | INFO | 1 change detected
2026-06-18 13:36:46,851 | INFO | 1 change detected
2026-06-18 13:36:47,217 | INFO | 1 change detected
2026-06-18 13:36:47,570 | INFO | 1 change detected
2026-06-18 13:36:47,932 | INFO | 1 change detected
2026-06-18 13:36:48,295 | INFO | 1 change detected
2026-06-18 13:36:48,657 | INFO | 1 change detected
2026-06-18 13:36:49,023 | INFO | 1 change detected
2026-06-18 13:36:49,390 | INFO | 1 change detected
2026-06-18 13:36:49,755 | INFO | 1 change detected
2026-06-18 13:36:50,119 | INFO | 1 change detected
2026-06-18 13:36:50,484 | INFO | 1 change detected
2026-06-18 13:36:50,850 | INFO | 1 change detected
